origin_state,origin_state_name,dest_state,dest_state_name,year,tons,value,tons_lag1,value_lag1,tons_growth,value_growth,distance_miles,cpi_pc1,target_next_year_tons
21,Kentucky,6,California,2019,1134.043842,3926.750733,1170.327699,3989.388676,-0.031003160081576348,-0.015701138216195253,1926.7122749901555,1.8126316666666666,1066.067188
21,Kentucky,6,California,2020,1066.067188,3673.070816,1134.043842,3926.750733,-0.05994182189651187,-0.06460301003272263,1926.7122749901555,1.2548791666666668,1136.476507
21,Kentucky,6,California,2021,1136.476507,3698.545921,1066.067188,3673.070816,0.06604585507606871,0.00693564221224097,1926.7122749901555,4.6765175,1129.148531
21,Kentucky,6,California,2022,1129.148531,3667.589986,1136.476507,3698.545921,-0.006447978427063107,-0.008369758186382121,1926.7122749901555,7.998425833333333,1205.555933
21,Kentucky,6,California,2023,1205.555933,3928.251548,1129.148531,3667.589986,0.0676681587074571,0.07107162005431439,1926.7122749901555,4.1461049999999995,1142.832589
21,Kentucky,8,Colorado,2019,168.636987,735.672212,171.805563,745.35474,-0.01844280211112839,-0.01299049631052195,1145.620522555759,1.8126316666666666,165.254549
21,Kentucky,8,Colorado,2020,165.254549,720.794116,168.636987,735.672212,-0.02005750968498985,-0.02022381130796322,1145.620522555759,1.2548791666666668,163.96414
21,Kentucky,8,Colorado,2021,163.96414,722.480724,165.254549,720.794116,-0.007808614091464502,0.002339930310973818,1145.620522555759,4.6765175,159.699978
21,Kentucky,8,Colorado,2022,159.699978,715.363263,163.96414,722.480724,-0.026006674386240793,-0.009851419925218723,1145.620522555759,7.998425833333333,158.675181
21,Kentucky,8,Colorado,2023,158.675181,710.331312,159.699978,715.363263,-0.006417014033652392,-0.00703411995032786,1145.620522555759,4.1461049999999995,160.539952
21,Kentucky,9,Connecticut,2019,148.588079,785.257523,152.151684,801.76764,-0.023421397031662138,-0.020592146871879283,688.1088279786018,1.8126316666666666,141.018155
21,Kentucky,9,Connecticut,2020,141.018155,738.106189,148.588079,785.257523,-0.050945702043836145,-0.06004569535337011,688.1088279786018,1.2548791666666668,124.499277
21,Kentucky,9,Connecticut,2021,124.499277,708.652705,141.018155,738.106189,-0.11714008029675328,-0.03990412821209931,688.1088279786018,4.6765175,136.727938
21,Kentucky,9,Connecticut,2022,136.727938,736.195216,124.499277,708.652705,0.0982227471088044,0.03886602112102287,688.1088279786018,7.998425833333333,140.747425
21,Kentucky,9,Connecticut,2023,140.747425,745.5821050000001,136.727938,736.195216,0.029397700709857835,0.012750543328714201,688.1088279786018,4.1461049999999995,147.959274
21,Kentucky,10,Delaware,2019,33.849116,300.327245,35.88955,306.105269,-0.05685315084753076,-0.018875937741535627,505.98105110096986,1.8126316666666666,32.766321
21,Kentucky,10,Delaware,2020,32.766321,276.095221,33.849116,300.327245,-0.03198887084673066,-0.08068540035387074,505.98105110096986,1.2548791666666668,37.548354
21,Kentucky,10,Delaware,2021,37.548354,296.783627,32.766321,276.095221,0.14594354367705809,0.07493214089352182,505.98105110096986,4.6765175,34.21643
21,Kentucky,10,Delaware,2022,34.21643,296.836023,37.548354,296.783627,-0.08873688577667081,0.00017654612732388855,505.98105110096986,7.998425833333333,34.065551
21,Kentucky,10,Delaware,2023,34.065551,300.647511,34.21643,296.836023,-0.0044095482784148815,0.012840382247002402,505.98105110096986,4.1461049999999995,34.639777
21,Kentucky,11,Washington DC,2019,10.826832,95.32765500000001,10.796880999999999,96.178098,0.0027740418737597005,-0.008842376982751296,421.9126000419659,1.8126316666666666,11.348529
21,Kentucky,11,Washington DC,2020,11.348529,94.006059,10.826832,95.32765500000001,0.048185563422430466,-0.013863720868828816,421.9126000419659,1.2548791666666668,11.256603
21,Kentucky,11,Washington DC,2021,11.256603,94.189886,11.348529,94.006059,-0.008100256870295619,0.0019554803377089553,421.9126000419659,4.6765175,10.836708999999999
21,Kentucky,11,Washington DC,2022,10.836708999999999,92.15054099999999,11.256603,94.189886,-0.03730201731374919,-0.021651422319377386,421.9126000419659,7.998425833333333,10.596522
21,Kentucky,11,Washington DC,2023,10.596522,89.682683,10.836708999999999,92.15054099999999,-0.02216420132717404,-0.026780721775686512,421.9126000419659,4.1461049999999995,10.422948
21,Kentucky,12,Florida,2019,755.329723,2692.552411,785.237184,2722.003661,-0.03808716857708055,-0.010819695220094001,705.824135916227,1.8126316666666666,749.411161
21,Kentucky,12,Florida,2020,749.411161,2630.089701,755.329723,2692.552411,-0.007835732951819708,-0.023198326519037717,705.824135916227,1.2548791666666668,778.50533
21,Kentucky,12,Florida,2021,778.50533,2720.682575,749.411161,2630.089701,0.038822705764319364,0.03444478489290884,705.824135916227,4.6765175,755.209209
21,Kentucky,12,Florida,2022,755.209209,2705.745525,778.50533,2720.682575,-0.02992416378189726,-0.0054901847563014585,705.824135916227,7.998425833333333,766.635383
21,Kentucky,12,Florida,2023,766.635383,2863.982402,755.209209,2705.745525,0.0151298128569299,0.058481803088263555,705.824135916227,4.1461049999999995,778.85754
21,Kentucky,13,Georgia,2019,2349.62615,5370.843795,2535.725695,5801.473279,-0.07339103964082362,-0.07422760793517395,322.7898228864386,1.8126316666666666,2130.529367
21,Kentucky,13,Georgia,2020,2130.529367,4779.045068,2349.62615,5370.843795,-0.09324750790673655,-0.11018729078491091,322.7898228864386,1.2548791666666668,2223.165992
21,Kentucky,13,Georgia,2021,2223.165992,5271.830628,2130.529367,4779.045068,0.04348056705289249,0.10311381311292528,322.7898228864386,4.6765175,2344.822261
21,Kentucky,13,Georgia,2022,2344.822261,5500.335564,2223.165992,5271.830628,0.054722080779292345,0.04334451391255893,322.7898228864386,7.998425833333333,2303.360653
21,Kentucky,13,Georgia,2023,2303.360653,5570.488009,2344.822261,5500.335564,-0.017682196509989385,0.012754211844664777,322.7898228864386,4.1461049999999995,2455.891336
21,Kentucky,16,Idaho,2019,17.028598,73.53682,17.181367,73.834075,-0.008891550945859127,-0.004025986646409435,1611.7224710052185,1.8126316666666666,15.968664
21,Kentucky,16,Idaho,2020,15.968664,67.232268,17.028598,73.53682,-0.06224434918247518,-0.08573326940164125,1611.7224710052185,1.2548791666666668,15.13223
21,Kentucky,16,Idaho,2021,15.13223,67.107972,15.968664,67.232268,-0.052379710663334175,-0.0018487551245482462,1611.7224710052185,4.6765175,15.331356999999999
21,Kentucky,16,Idaho,2022,15.331356999999999,68.858275,15.13223,67.107972,0.013159131205380764,0.026081893817324748,1611.7224710052185,7.998425833333333,15.99812
21,Kentucky,16,Idaho,2023,15.99812,72.200108,15.331356999999999,68.858275,0.04349014898028931,0.04853204643886292,1611.7224710052185,4.1461049999999995,16.311155
21,Kentucky,17,Illinois,2019,3678.07999,7961.767845,3778.71274,8199.528371,-0.02663148985492868,-0.028996853872828684,296.9014457828276,1.8126316666666666,3521.143375
21,Kentucky,17,Illinois,2020,3521.143375,7558.060631,3678.07999,7961.767845,-0.04266808101691123,-0.050705725394081747,296.9014457828276,1.2548791666666668,3333.577233
21,Kentucky,17,Illinois,2021,3333.577233,7256.223984,3521.143375,7558.060631,-0.05326853298042716,-0.03993572713110987,296.9014457828276,4.6765175,3487.309465
21,Kentucky,17,Illinois,2022,3487.309465,7521.729071,3333.577233,7256.223984,0.04611629527528629,0.036589979524534966,296.9014457828276,7.998425833333333,3565.3981909999998
21,Kentucky,17,Illinois,2023,3565.3981909999998,7554.720439,3487.309465,7521.729071,0.02239225591641032,0.004386141496002305,296.9014457828276,4.1461049999999995,3619.559774
21,Kentucky,18,Indiana,2019,8794.213034,14300.770088,8932.040486,15115.172764,-0.015430679273792932,-0.053879812603907166,174.77696708751964,1.8126316666666666,8656.196199
21,Kentucky,18,Indiana,2020,8656.196199,14138.548137,8794.213034,14300.770088,-0.015694051811845196,-0.011343581499581097,174.77696708751964,1.2548791666666668,8436.527839
21,Kentucky,18,Indiana,2021,8436.527839,14452.29326,8656.196199,14138.548137,-0.025377007977866385,0.022190759614061258,174.77696708751964,4.6765175,8424.755056
21,Kentucky,18,Indiana,2022,8424.755056,14820.832228,8436.527839,14452.29326,-0.0013954535828801103,0.025500379861514027,174.77696708751964,7.998425833333333,8820.787755
21,Kentucky,18,Indiana,2023,8820.787755,15672.535967,8424.755056,14820.832228,0.04700821523801456,0.057466660839121705,174.77696708751964,4.1461049999999995,8867.711276
21,Kentucky,19,Iowa,2019,567.978825,873.397307,578.996877,888.355217,-0.019029553418472085,-0.016837757817771765,556.8982721628655,1.8126316666666666,563.141922
21,Kentucky,19,Iowa,2020,563.141922,834.743623,567.978825,873.397307,-0.008515991771348177,-0.044256701606706465,556.8982721628655,1.2548791666666668,562.943207
21,Kentucky,19,Iowa,2021,562.943207,825.519578,563.141922,834.743623,-0.00035286841955266984,-0.011050153299583738,556.8982721628655,4.6765175,548.909382
21,Kentucky,19,Iowa,2022,548.909382,836.927967,562.943207,825.519578,-0.024929379776670754,0.013819646806728965,556.8982721628655,7.998425833333333,537.078007
21,Kentucky,19,Iowa,2023,537.078007,838.630727,548.909382,836.927967,-0.021554331895168977,0.002034535906481438,556.8982721628655,4.1461049999999995,529.142804
21,Kentucky,20,Kansas,2019,293.395127,803.313941,296.900848,816.8297249999999,-0.01180771635923382,-0.016546635836495717,747.3067018505396,1.8126316666666666,291.224438
21,Kentucky,20,Kansas,2020,291.224438,776.520687,293.395127,803.313941,-0.007398517562972277,-0.03335340348587334,747.3067018505396,1.2548791666666668,287.485121
21,Kentucky,20,Kansas,2021,287.485121,772.097239,291.224438,776.520687,-0.012839983573081968,-0.005696497304005512,747.3067018505396,4.6765175,284.491236
21,Kentucky,20,Kansas,2022,284.491236,756.416651,287.485121,772.097239,-0.010414052002364246,-0.02030908441054527,747.3067018505396,7.998425833333333,285.434006
21,Kentucky,20,Kansas,2023,285.434006,761.749919,284.491236,756.416651,0.0033138806427063217,0.007050701479071454,747.3067018505396,4.1461049999999995,287.47388
21,Kentucky,21,Kentucky,2019,132368.09256,89772.458171,132029.638733,93191.789128,0.002563468553333213,-0.036691332884525994,0.0,1.8126316666666666,125623.265684
21,Kentucky,21,Kentucky,2020,125623.265684,81311.771975,132368.09256,89772.458171,-0.05095508098330183,-0.09424590089628558,0.0,1.2548791666666668,131178.213763
21,Kentucky,21,Kentucky,2021,131178.213763,86482.563614,125623.265684,81311.771975,0.04421910263798782,0.06359216523518645,0.0,4.6765175,133588.017705
21,Kentucky,21,Kentucky,2022,133588.017705,85167.031856,131178.213763,86482.563614,0.018370458575947657,-0.015211525919509583,0.0,7.998425833333333,131169.502811
21,Kentucky,21,Kentucky,2023,131169.502811,86850.900693,133588.017705,85167.031856,-0.018104280125937306,0.01977136927640121,0.0,4.1461049999999995,129295.812707
21,Kentucky,22,Louisiana,2019,244.464011,411.45601,263.436901,425.798249,-0.07202062402032272,-0.033683179847928416,608.1833611817768,1.8126316666666666,230.254543
21,Kentucky,22,Louisiana,2020,230.254543,386.93738,244.464011,411.45601,-0.058124989203420976,-0.059589918251528214,608.1833611817768,1.2548791666666668,235.113225
21,Kentucky,22,Louisiana,2021,235.113225,396.232785,230.254543,386.93738,0.021101351298853578,0.02402302150285909,608.1833611817768,4.6765175,223.414069
21,Kentucky,22,Louisiana,2022,223.414069,386.150814,235.113225,396.232785,-0.04975966792170023,-0.025444565370833595,608.1833611817768,7.998425833333333,228.011722
21,Kentucky,22,Louisiana,2023,228.011722,383.840691,223.414069,386.150814,0.020579066576151835,-0.0059824372142849675,608.1833611817768,4.1461049999999995,236.415751
21,Kentucky,23,Maine,2019,35.886143000000004,238.24264,37.297713,249.128427,-0.037846020210408005,-0.043695483213563556,929.6792531661457,1.8126316666666666,35.89558
21,Kentucky,23,Maine,2020,35.89558,236.75003999999998,35.886143000000004,238.24264,0.00026297058449547953,-0.006265041388057193,929.6792531661457,1.2548791666666668,36.329161
21,Kentucky,23,Maine,2021,36.329161,240.24353399999998,35.89558,236.75003999999998,0.01207895233897869,0.014756043969411783,929.6792531661457,4.6765175,35.677012
21,Kentucky,23,Maine,2022,35.677012,239.923698,36.329161,240.24353399999998,-0.01795111645985993,-0.0013312990975231863,929.6792531661457,7.998425833333333,36.121947
21,Kentucky,23,Maine,2023,36.121947,240.90876500000002,35.677012,239.923698,0.012471195738028762,0.004105751154269117,929.6792531661457,4.1461049999999995,35.109593
21,Kentucky,24,Maryland,2019,433.626101,1474.183465,431.781312,1471.459147,0.004272507745772915,0.0018514397804073315,433.71155593380473,1.8126316666666666,424.04952099999997
21,Kentucky,24,Maryland,2020,424.04952099999997,1344.84999,433.626101,1474.183465,-0.02208487906497131,-0.08773227896705525,433.71155593380473,1.2548791666666668,420.787026
21,Kentucky,24,Maryland,2021,420.787026,1369.105581,424.04952099999997,1344.84999,-0.00769366509908154,0.01803590822795046,433.71155593380473,4.6765175,412.792608
21,Kentucky,24,Maryland,2022,412.792608,1320.572971,420.787026,1369.105581,-0.018998727398976536,-0.03544840564052888,433.71155593380473,7.998425833333333,425.1388
21,Kentucky,24,Maryland,2023,425.1388,1369.036745,412.792608,1320.572971,0.029908946431521446,0.0366990503851529,433.71155593380473,4.1461049999999995,435.291115
21,Kentucky,25,Massachusetts,2019,172.7354,1089.6138329999999,174.664888,1112.185792,-0.011046799514736999,-0.020295133387210278,748.1996924532939,1.8126316666666666,166.51681
21,Kentucky,25,Massachusetts,2020,166.51681,1016.063253,172.7354,1089.6138329999999,-0.03600066923166882,-0.067501510877019,748.1996924532939,1.2548791666666668,165.76369
21,Kentucky,25,Massachusetts,2021,165.76369,1040.566448,166.51681,1016.063253,-0.0045227866183600056,0.024115816537654083,748.1996924532939,4.6765175,166.329916
21,Kentucky,25,Massachusetts,2022,166.329916,1035.519333,165.76369,1040.566448,0.003415862665702002,-0.004850353391367541,748.1996924532939,7.998425833333333,164.544374
21,Kentucky,25,Massachusetts,2023,164.544374,1024.278995,166.329916,1035.519333,-0.010734941993237058,-0.010854783336044258,748.1996924532939,4.1461049999999995,169.522184
21,Kentucky,26,Michigan,2019,2456.330366,9210.367411,2481.830277,9358.850937,-0.01027463934029518,-0.015865572280136853,393.8713418715724,1.8126316666666666,2331.131957
21,Kentucky,26,Michigan,2020,2331.131957,8636.66418,2456.330366,9210.367411,-0.05096969476621292,-0.062288854005413744,393.8713418715724,1.2548791666666668,2264.055264
21,Kentucky,26,Michigan,2021,2264.055264,9241.635763,2331.131957,8636.66418,-0.028774301170973984,0.07004690357197615,393.8713418715724,4.6765175,2295.525241
21,Kentucky,26,Michigan,2022,2295.525241,8842.289632,2264.055264,9241.635763,0.013899827226125405,-0.043211628465041924,393.8713418715724,7.998425833333333,2417.33962
21,Kentucky,26,Michigan,2023,2417.33962,9421.210323,2295.525241,8842.289632,0.05306601592711495,0.065471808218643,393.8713418715724,4.1461049999999995,2341.54362
21,Kentucky,27,Minnesota,2019,347.770845,1318.714442,353.68792,1337.5007269999999,-0.01672964968665034,-0.01404581292612629,731.3988086558825,1.8126316666666666,342.029276
21,Kentucky,27,Minnesota,2020,342.029276,1284.465271,347.770845,1318.714442,-0.01650963294522296,-0.025971635639370615,731.3988086558825,1.2548791666666668,333.622835
21,Kentucky,27,Minnesota,2021,333.622835,1255.363532,342.029276,1284.465271,-0.024578132896436542,-0.022656695869514056,731.3988086558825,4.6765175,335.132575
21,Kentucky,27,Minnesota,2022,335.132575,1264.61172,333.622835,1255.363532,0.004525289763214095,0.00736694014463376,731.3988086558825,7.998425833333333,329.225588
21,Kentucky,27,Minnesota,2023,329.225588,1253.30392,335.132575,1264.61172,-0.017625821661770597,-0.008941716908965577,731.3988086558825,4.1461049999999995,327.599721
21,Kentucky,28,Mississippi,2019,485.47303,1703.008527,493.24335199999996,1732.8133340000002,-0.01575352606070191,-0.017200241027231274,440.76846144358854,1.8126316666666666,457.425843
21,Kentucky,28,Mississippi,2020,457.425843,1562.091111,485.47303,1703.008527,-0.057772904500997736,-0.08274615996681971,440.76846144358854,1.2548791666666668,449.366849
21,Kentucky,28,Mississippi,2021,449.366849,1592.547616,457.425843,1562.091111,-0.01761814318829377,0.01949726541911044,440.76846144358854,4.6765175,462.575466
21,Kentucky,28,Mississippi,2022,462.575466,1634.6292310000001,449.366849,1592.547616,0.029393839419605258,0.026424085896845206,440.76846144358854,7.998425833333333,464.244716
21,Kentucky,28,Mississippi,2023,464.244716,1643.250484,462.575466,1634.6292310000001,0.0036086003748412735,0.005274133630123366,440.76846144358854,4.1461049999999995,475.318792
21,Kentucky,29,Missouri,2019,1297.602502,5387.292809,1312.513911,5404.015749,-0.011360953110690533,-0.003094539464118901,417.348371151821,1.8126316666666666,1257.399209
21,Kentucky,29,Missouri,2020,1257.399209,5189.664576,1297.602502,5387.292809,-0.03098274929189373,-0.03668414545239534,417.348371151821,1.2548791666666668,1252.105647
21,Kentucky,29,Missouri,2021,1252.105647,5364.992889,1257.399209,5189.664576,-0.004209929481512691,0.033784131986259604,417.348371151821,4.6765175,1272.981878
21,Kentucky,29,Missouri,2022,1272.981878,5624.249277,1252.105647,5364.992889,0.016672899008177672,0.048323715122076054,417.348371151821,7.998425833333333,1267.645021
21,Kentucky,29,Missouri,2023,1267.645021,5745.487073,1272.981878,5624.249277,-0.004192406107449716,0.021556262894639893,417.348371151821,4.1461049999999995,1281.134311
21,Kentucky,30,Montana,2019,12.537638,75.615992,12.611571,71.228375,-0.005862314853557915,0.06159928539714694,1458.5486253085403,1.8126316666666666,10.828494000000001
21,Kentucky,30,Montana,2020,10.828494000000001,62.169360000000005,12.537638,75.615992,-0.13632105186000731,-0.1778278859318542,1458.5486253085403,1.2548791666666668,11.875919
21,Kentucky,30,Montana,2021,11.875919,67.96410999999999,10.828494000000001,62.169360000000005,0.0967285940224004,0.09320909850125506,1458.5486253085403,4.6765175,13.769165000000001
21,Kentucky,30,Montana,2022,13.769165000000001,72.985469,11.875919,67.96410999999999,0.15941890476012857,0.07388250945977229,1458.5486253085403,7.998425833333333,12.071648
21,Kentucky,30,Montana,2023,12.071648,76.255061,13.769165000000001,72.985469,-0.12328394641214635,0.044797848733423955,1458.5486253085403,4.1461049999999995,14.488383
21,Kentucky,31,Nebraska,2019,175.12830499999998,436.314297,177.905079,443.750923,-0.015608177212298797,-0.01675855894501427,764.8500329148968,1.8126316666666666,171.628686
21,Kentucky,31,Nebraska,2020,171.628686,430.379411,175.12830499999998,436.314297,-0.01998317176655136,-0.013602318422309242,764.8500329148968,1.2548791666666668,168.24120100000002
21,Kentucky,31,Nebraska,2021,168.24120100000002,426.752987,171.628686,430.379411,-0.01973728913825029,-0.008426109398620804,764.8500329148968,4.6765175,167.829241
21,Kentucky,31,Nebraska,2022,167.829241,418.52497999999997,168.24120100000002,426.752987,-0.0024486273133536526,-0.019280490706911086,764.8500329148968,7.998425833333333,168.712057
21,Kentucky,31,Nebraska,2023,168.712057,421.338188,167.829241,418.52497999999997,0.005260203732912021,0.006721720648550133,764.8500329148968,4.1461049999999995,173.312588
21,Kentucky,32,Nevada,2019,80.822218,551.241697,82.156391,560.257349,-0.016239430478390812,-0.016091983471688352,1756.855054419165,1.8126316666666666,75.238166
21,Kentucky,32,Nevada,2020,75.238166,527.765324,80.822218,551.241697,-0.06909055626263559,-0.04258816618511368,1756.855054419165,1.2548791666666668,78.055443
21,Kentucky,32,Nevada,2021,78.055443,539.257886,75.238166,527.765324,0.0374447856690179,0.021775894469338083,1756.855054419165,4.6765175,79.053227
21,Kentucky,32,Nevada,2022,79.053227,541.29504,78.055443,539.257886,0.01278301629778733,0.003777699043236591,1756.855054419165,7.998425833333333,79.312843
21,Kentucky,32,Nevada,2023,79.312843,539.634039,79.053227,541.29504,0.003284065810494922,-0.0030685686682071613,1756.855054419165,4.1461049999999995,79.432238
21,Kentucky,33,New Hampshire,2019,36.585021,239.225158,36.804074,243.325635,-0.005951868263279831,-0.01685180848289993,795.076916535057,1.8126316666666666,35.480765
21,Kentucky,33,New Hampshire,2020,35.480765,220.972455,36.585021,239.225158,-0.030183281840947953,-0.07629926196976322,795.076916535057,1.2548791666666668,35.106363
21,Kentucky,33,New Hampshire,2021,35.106363,224.22803599999997,35.480765,220.972455,-0.010552252748778003,0.014732972034908053,795.076916535057,4.6765175,35.122102
21,Kentucky,33,New Hampshire,2022,35.122102,228.174574,35.106363,224.22803599999997,0.00044832328543963366,0.01760055553445615,795.076916535057,7.998425833333333,34.403021
21,Kentucky,33,New Hampshire,2023,34.403021,228.828944,35.122102,228.174574,-0.020473746132848077,0.002867848018859455,795.076916535057,4.1461049999999995,35.973143
21,Kentucky,34,New Jersey,2019,514.704709,1993.820466,548.539554,2044.705486,-0.061681686859722744,-0.024886234398258062,571.6429661729296,1.8126316666666666,481.068893
21,Kentucky,34,New Jersey,2020,481.068893,1861.733852,514.704709,1993.820466,-0.06534973434641722,-0.06624799787765838,571.6429661729296,1.2548791666666668,475.636969
21,Kentucky,34,New Jersey,2021,475.636969,1860.214816,481.068893,1861.733852,-0.011291364041698662,-0.0008159254333632549,571.6429661729296,4.6765175,479.643842
21,Kentucky,34,New Jersey,2022,479.643842,1903.11022,475.636969,1860.214816,0.00842422532551288,0.023059381976237362,571.6429661729296,7.998425833333333,514.948898
21,Kentucky,34,New Jersey,2023,514.948898,1927.037579,479.643842,1903.11022,0.07360681595074034,0.012572765753945678,571.6429661729296,4.1461049999999995,528.579179
21,Kentucky,35,New Mexico,2019,61.368818,135.173177,62.620671,139.318682,-0.019991050559007968,-0.029755557119037244,1216.9866912149173,1.8126316666666666,59.882694
21,Kentucky,35,New Mexico,2020,59.882694,128.455431,61.368818,135.173177,-0.02421627217913822,-0.04969733011453896,1216.9866912149173,1.2548791666666668,58.703725999999996
21,Kentucky,35,New Mexico,2021,58.703725999999996,124.976476,59.882694,128.455431,-0.01968795859451488,-0.02708297323762044,1216.9866912149173,4.6765175,56.190142
21,Kentucky,35,New Mexico,2022,56.190142,120.327681,58.703725999999996,124.976476,-0.042818133894942115,-0.0371973602456194,1216.9866912149173,7.998425833333333,62.739175
21,Kentucky,35,New Mexico,2023,62.739175,134.032605,56.190142,120.327681,0.11655128047193761,0.11389668516922545,1216.9866912149173,4.1461049999999995,54.997257
21,Kentucky,36,New York,2019,915.498164,2605.238374,901.277421,2607.824572,0.01577843033526962,-0.000991707044932303,600.6187526333371,1.8126316666666666,806.234635
21,Kentucky,36,New York,2020,806.234635,2341.35196,915.498164,2605.238374,-0.11934871449944268,-0.10129069824610225,600.6187526333371,1.2548791666666668,788.816385
21,Kentucky,36,New York,2021,788.816385,2406.288375,806.234635,2341.35196,-0.021604442731488527,0.02773458075051652,600.6187526333371,4.6765175,918.732585
21,Kentucky,36,New York,2022,918.732585,2319.702725,788.816385,2406.288375,0.16469764379957702,-0.03598307289333099,600.6187526333371,7.998425833333333,860.78578
21,Kentucky,36,New York,2023,860.78578,2285.73893,918.732585,2319.702725,-0.06307254792753425,-0.014641442902990992,600.6187526333371,4.1461049999999995,923.643457
21,Kentucky,37,North Carolina,2019,2163.01972,3365.446043,2203.49114,3428.548823,-0.018366953814935832,-0.01840509885018492,299.92372368576866,1.8126316666666666,2251.570996
21,Kentucky,37,North Carolina,2020,2251.570996,3298.413145,2163.01972,3365.446043,0.040938728011226895,-0.019917983275775826,299.92372368576866,1.2548791666666668,2298.2578
21,Kentucky,37,North Carolina,2021,2298.2578,3225.796979,2251.570996,3298.413145,0.02073521291708802,-0.02201548526753758,299.92372368576866,4.6765175,2247.244795
21,Kentucky,37,North Carolina,2022,2247.244795,3245.243636,2298.2578,3225.796979,-0.022196380667129596,0.006028481372695823,299.92372368576866,7.998425833333333,2260.292742
21,Kentucky,37,North Carolina,2023,2260.292742,3287.244173,2247.244795,3245.243636,0.005806197450776617,0.012942182994854778,299.92372368576866,4.1461049999999995,2322.77437
21,Kentucky,38,North Dakota,2019,142.435466,385.173867,142.83533500000001,406.901215,-0.002799510359254058,-0.05339710769848649,1056.0372651538376,1.8126316666666666,137.56847
21,Kentucky,38,North Dakota,2020,137.56847,338.375479,142.435466,385.173867,-0.03416983239272725,-0.12149938510755713,1056.0372651538376,1.2548791666666668,134.595346
21,Kentucky,38,North Dakota,2021,134.595346,351.930586,137.56847,338.375479,-0.021611958030789937,0.040059365531034896,1056.0372651538376,4.6765175,135.992439
21,Kentucky,38,North Dakota,2022,135.992439,365.683643,134.595346,351.930586,0.010379950284462168,0.03907889097198279,1056.0372651538376,7.998425833333333,153.381665
21,Kentucky,38,North Dakota,2023,153.381665,478.959882,135.992439,365.683643,0.1278690648382298,0.3097656708697796,1056.0372651538376,4.1461049999999995,159.850452
21,Kentucky,39,Ohio,2019,9083.911125999999,16564.086001,9198.03263,17117.426981,-0.012407164509047915,-0.032326177328765485,212.6491984673332,1.8126316666666666,8723.174966999999
21,Kentucky,39,Ohio,2020,8723.174966999999,15277.935854,9083.911125999999,16564.086001,-0.03971154649097126,-0.0776469131422255,212.6491984673332,1.2548791666666668,8640.789411
21,Kentucky,39,Ohio,2021,8640.789411,15429.440829,8723.174966999999,15277.935854,-0.009444446123305562,0.009916586667716209,212.6491984673332,4.6765175,8822.800577
21,Kentucky,39,Ohio,2022,8822.800577,15490.681858,8640.789411,15429.440829,0.021064182604461374,0.003969102294679192,212.6491984673332,7.998425833333333,8749.569677
21,Kentucky,39,Ohio,2023,8749.569677,15065.981487000001,8822.800577,15490.681858,-0.008300187606065221,-0.02741650592873463,212.6491984673332,4.1461049999999995,8686.987246
21,Kentucky,40,Oklahoma,2019,159.453723,460.212019,163.327173,470.528636,-0.023715894476419985,-0.02192558796782776,697.4154758757728,1.8126316666666666,152.90551
21,Kentucky,40,Oklahoma,2020,152.90551,440.617929,159.453723,460.212019,-0.0410665419207553,-0.04257622398166875,697.4154758757728,1.2548791666666668,146.642773
21,Kentucky,40,Oklahoma,2021,146.642773,426.395323,152.90551,440.617929,-0.04095821661364582,-0.032278772750529594,697.4154758757728,4.6765175,149.276344
21,Kentucky,40,Oklahoma,2022,149.276344,432.23276799999996,146.642773,426.395323,0.017959091649201078,0.013690218173429509,697.4154758757728,7.998425833333333,149.737775
21,Kentucky,40,Oklahoma,2023,149.737775,431.574021,149.276344,432.23276799999996,0.0030911193805765007,-0.0015240561307928151,697.4154758757728,4.1461049999999995,149.82291800000002
21,Kentucky,41,Oregon,2019,78.040598,304.029906,218.757614,646.572095,-0.6432553977298363,-0.5297818938505225,1992.5835642693476,1.8126316666666666,73.877215
21,Kentucky,41,Oregon,2020,73.877215,288.027048,78.040598,304.029906,-0.05334893769009812,-0.0526358022161149,1992.5835642693476,1.2548791666666668,63.969766
21,Kentucky,41,Oregon,2021,63.969766,256.548204,73.877215,288.027048,-0.1341069638318121,-0.109291277394198,1992.5835642693476,4.6765175,70.766701
21,Kentucky,41,Oregon,2022,70.766701,278.176238,63.969766,256.548204,0.1062523036273104,0.08430397743107963,1992.5835642693476,7.998425833333333,80.97978499999999
21,Kentucky,41,Oregon,2023,80.97978499999999,310.22310699999997,70.766701,278.176238,0.14432047637772455,0.11520347399334646,1992.5835642693476,4.1461049999999995,80.16994
21,Kentucky,42,Pennsylvania,2019,1897.715016,4319.494899,1942.212849,4422.618424,-0.022910894149892374,-0.023317300999874814,444.5530383903074,1.8126316666666666,1826.143234
21,Kentucky,42,Pennsylvania,2020,1826.143234,4115.60166,1897.715016,4319.494899,-0.037714715537667545,-0.04720302807793638,444.5530383903074,1.2548791666666668,1725.589297
21,Kentucky,42,Pennsylvania,2021,1725.589297,3945.062884,1826.143234,4115.60166,-0.05506355423158439,-0.041437143360468054,444.5530383903074,4.6765175,1805.293524
21,Kentucky,42,Pennsylvania,2022,1805.293524,4097.1961,1725.589297,3945.062884,0.04618956963778615,0.038562938151634335,444.5530383903074,7.998425833333333,1844.947632
