origin_state,origin_state_name,dest_state,dest_state_name,feature_year,prediction_year,selected_model,predicted_tons
22,Louisiana,18,Indiana,2024,2025,linear_regression,440.53559695087847
12,Florida,24,Maryland,2024,2025,linear_regression,439.7449077315394
4,Arizona,8,Colorado,2024,2025,linear_regression,438.2018565701504
8,Colorado,55,Wisconsin,2024,2025,linear_regression,436.24932386571
37,North Carolina,4,Arizona,2024,2025,linear_regression,432.449168903651
17,Illinois,4,Arizona,2024,2025,linear_regression,430.88284896907663
39,Ohio,53,Washington,2024,2025,linear_regression,430.8668371263923
27,Minnesota,34,New Jersey,2024,2025,linear_regression,428.93718388408337
6,California,31,Nebraska,2024,2025,linear_regression,425.8547282855564
25,Massachusetts,13,Georgia,2024,2025,linear_regression,425.5152276881598
19,Iowa,21,Kentucky,2024,2025,linear_regression,423.40731726026513
1,Alabama,40,Oklahoma,2024,2025,linear_regression,422.715852877164
5,Arkansas,55,Wisconsin,2024,2025,linear_regression,421.9448485737126
55,Wisconsin,5,Arkansas,2024,2025,linear_regression,420.2885827413007
8,Colorado,26,Michigan,2024,2025,linear_regression,418.83388884576607
41,Oregon,17,Illinois,2024,2025,linear_regression,418.7879851659481
11,Washington DC,42,Pennsylvania,2024,2025,linear_regression,415.67673535036374
16,Idaho,32,Nevada,2024,2025,linear_regression,412.5027141696398
47,Tennessee,54,West Virginia,2024,2025,linear_regression,411.8562049939387
28,Mississippi,26,Michigan,2024,2025,linear_regression,411.0059677563541
24,Maryland,26,Michigan,2024,2025,linear_regression,408.5476764230575
21,Kentucky,24,Maryland,2024,2025,linear_regression,407.51369095446955
22,Louisiana,42,Pennsylvania,2024,2025,linear_regression,402.95637937451966
12,Florida,29,Missouri,2024,2025,linear_regression,402.14753815887053
32,Nevada,41,Oregon,2024,2025,linear_regression,401.80873159390137
20,Kansas,12,Florida,2024,2025,linear_regression,401.79815158812147
38,North Dakota,26,Michigan,2024,2025,linear_regression,400.19287846210017
26,Michigan,31,Nebraska,2024,2025,linear_regression,399.6904416059823
36,New York,44,Rhode Island,2024,2025,linear_regression,398.3312413248263
39,Ohio,31,Nebraska,2024,2025,linear_regression,397.46472364255334
22,Louisiana,21,Kentucky,2024,2025,linear_regression,395.0697377868553
10,Delaware,48,Texas,2024,2025,linear_regression,392.4235743908016
31,Nebraska,39,Ohio,2024,2025,linear_regression,391.4995360176484
31,Nebraska,26,Michigan,2024,2025,linear_regression,390.8748426841748
46,South Dakota,6,California,2024,2025,linear_regression,389.95598330181053
20,Kansas,47,Tennessee,2024,2025,linear_regression,388.97538162900514
1,Alabama,51,Virginia,2024,2025,linear_regression,386.75559133258054
6,California,22,Louisiana,2024,2025,linear_regression,386.00493920732555
48,Texas,32,Nevada,2024,2025,linear_regression,385.82841700738294
37,North Carolina,28,Mississippi,2024,2025,linear_regression,384.56278327587955
21,Kentucky,5,Arkansas,2024,2025,linear_regression,384.12383740260765
13,Georgia,27,Minnesota,2024,2025,linear_regression,382.70520817967076
27,Minnesota,12,Florida,2024,2025,linear_regression,382.02090156846754
5,Arkansas,37,North Carolina,2024,2025,linear_regression,381.78112191698074
24,Maryland,9,Connecticut,2024,2025,linear_regression,380.88500248088195
45,South Carolina,5,Arkansas,2024,2025,linear_regression,380.71033269306787
28,Mississippi,18,Indiana,2024,2025,linear_regression,379.7922167172069
5,Arkansas,45,South Carolina,2024,2025,linear_regression,376.68571938292786
42,Pennsylvania,23,Maine,2024,2025,linear_regression,376.4017431002931
32,Nevada,53,Washington,2024,2025,linear_regression,375.058036805771
12,Florida,25,Massachusetts,2024,2025,linear_regression,373.28523589701143
54,West Virginia,26,Michigan,2024,2025,linear_regression,373.07852665490856
51,Virginia,27,Minnesota,2024,2025,linear_regression,372.85053958850244
4,Arizona,12,Florida,2024,2025,linear_regression,369.9082026378973
13,Georgia,40,Oklahoma,2024,2025,linear_regression,369.4825903140871
19,Iowa,37,North Carolina,2024,2025,linear_regression,368.70745935018437
34,New Jersey,20,Kansas,2024,2025,linear_regression,368.4582907789597
32,Nevada,8,Colorado,2024,2025,linear_regression,368.18035429987236
20,Kansas,46,South Dakota,2024,2025,linear_regression,367.27990109883143
34,New Jersey,21,Kentucky,2024,2025,linear_regression,367.2543702091578
53,Washington,42,Pennsylvania,2024,2025,linear_regression,365.71703107192263
26,Michigan,20,Kansas,2024,2025,linear_regression,365.63287673431506
40,Oklahoma,27,Minnesota,2024,2025,linear_regression,362.72288152190185
36,New York,27,Minnesota,2024,2025,linear_regression,361.5042746208514
40,Oklahoma,42,Pennsylvania,2024,2025,linear_regression,360.5629875673441
27,Minnesota,36,New York,2024,2025,linear_regression,360.29877288507254
39,Ohio,38,North Dakota,2024,2025,linear_regression,360.1708101763783
53,Washington,18,Indiana,2024,2025,linear_regression,359.8633034698949
19,Iowa,8,Colorado,2024,2025,linear_regression,359.0597641186344
34,New Jersey,33,New Hampshire,2024,2025,linear_regression,358.59440308422245
20,Kansas,22,Louisiana,2024,2025,linear_regression,358.3185591325139
40,Oklahoma,18,Indiana,2024,2025,linear_regression,357.9841065341577
5,Arkansas,36,New York,2024,2025,linear_regression,355.4891463006273
9,Connecticut,6,California,2024,2025,linear_regression,355.4664827595503
45,South Carolina,22,Louisiana,2024,2025,linear_regression,354.5296586385751
41,Oregon,32,Nevada,2024,2025,linear_regression,354.27302941357794
16,Idaho,8,Colorado,2024,2025,linear_regression,354.0868208463216
47,Tennessee,40,Oklahoma,2024,2025,linear_regression,354.06187138810674
50,Vermont,23,Maine,2024,2025,linear_regression,352.50039775799416
4,Arizona,53,Washington,2024,2025,linear_regression,351.8175593065749
41,Oregon,26,Michigan,2024,2025,linear_regression,351.722508887742
28,Mississippi,21,Kentucky,2024,2025,linear_regression,351.6569001427748
17,Illinois,46,South Dakota,2024,2025,linear_regression,350.0742579568207
53,Washington,8,Colorado,2024,2025,linear_regression,347.4495777386657
51,Virginia,29,Missouri,2024,2025,linear_regression,347.29492162275454
8,Colorado,53,Washington,2024,2025,linear_regression,347.22871480185535
42,Pennsylvania,40,Oklahoma,2024,2025,linear_regression,346.90144334114837
39,Ohio,4,Arizona,2024,2025,linear_regression,346.7776933233842
28,Mississippi,39,Ohio,2024,2025,linear_regression,346.10011280103237
36,New York,32,Nevada,2024,2025,linear_regression,346.0478489916778
8,Colorado,13,Georgia,2024,2025,linear_regression,345.9080205819843
12,Florida,4,Arizona,2024,2025,linear_regression,345.6738931193336
13,Georgia,25,Massachusetts,2024,2025,linear_regression,345.3026743969526
34,New Jersey,50,Vermont,2024,2025,linear_regression,345.28733768276027
6,California,45,South Carolina,2024,2025,linear_regression,341.4568150468703
9,Connecticut,50,Vermont,2024,2025,linear_regression,341.3138077284612
47,Tennessee,24,Maryland,2024,2025,linear_regression,341.1498860191436
29,Missouri,1,Alabama,2024,2025,linear_regression,340.1581318897486
42,Pennsylvania,20,Kansas,2024,2025,linear_regression,339.3099844888813
27,Minnesota,20,Kansas,2024,2025,linear_regression,339.10386453867454
26,Michigan,28,Mississippi,2024,2025,linear_regression,337.9268263774348
40,Oklahoma,26,Michigan,2024,2025,linear_regression,337.90241134225374
40,Oklahoma,22,Louisiana,2024,2025,linear_regression,334.2824117204286
27,Minnesota,47,Tennessee,2024,2025,linear_regression,333.96852539748807
19,Iowa,5,Arkansas,2024,2025,linear_regression,333.43811000519565
9,Connecticut,12,Florida,2024,2025,linear_regression,332.1473970437447
19,Iowa,47,Tennessee,2024,2025,linear_regression,331.63668133058343
39,Ohio,22,Louisiana,2024,2025,linear_regression,331.45658828017287
41,Oregon,8,Colorado,2024,2025,linear_regression,330.9924547964889
27,Minnesota,41,Oregon,2024,2025,linear_regression,330.9697115771095
18,Indiana,38,North Dakota,2024,2025,linear_regression,330.42550510482124
37,North Carolina,8,Colorado,2024,2025,linear_regression,329.71334044431796
42,Pennsylvania,5,Arkansas,2024,2025,linear_regression,329.25332539500795
45,South Carolina,34,New Jersey,2024,2025,linear_regression,328.7114863118487
19,Iowa,36,New York,2024,2025,linear_regression,328.5208791731525
9,Connecticut,37,North Carolina,2024,2025,linear_regression,327.63837880402866
56,Wyoming,29,Missouri,2024,2025,linear_regression,326.7537349382304
27,Minnesota,13,Georgia,2024,2025,linear_regression,325.9778183165985
12,Florida,40,Oklahoma,2024,2025,linear_regression,324.5286874750447
50,Vermont,34,New Jersey,2024,2025,linear_regression,323.96542633209276
36,New York,4,Arizona,2024,2025,linear_regression,323.79845317362816
26,Michigan,8,Colorado,2024,2025,linear_regression,323.5712305364704
40,Oklahoma,37,North Carolina,2024,2025,linear_regression,323.408486917748
5,Arkansas,19,Iowa,2024,2025,linear_regression,323.1634542159892
55,Wisconsin,46,South Dakota,2024,2025,linear_regression,322.8222575356046
31,Nebraska,18,Indiana,2024,2025,linear_regression,322.0205410037472
30,Montana,48,Texas,2024,2025,linear_regression,321.3617806122272
26,Michigan,53,Washington,2024,2025,linear_regression,320.90773132114214
13,Georgia,19,Iowa,2024,2025,linear_regression,319.9691164486819
45,South Carolina,29,Missouri,2024,2025,linear_regression,319.9162162281211
54,West Virginia,48,Texas,2024,2025,linear_regression,318.80560717107574
40,Oklahoma,55,Wisconsin,2024,2025,linear_regression,318.74054889151756
24,Maryland,13,Georgia,2024,2025,linear_regression,318.681129990572
17,Illinois,41,Oregon,2024,2025,linear_regression,318.40416911634696
26,Michigan,40,Oklahoma,2024,2025,linear_regression,317.8485276297319
28,Mississippi,51,Virginia,2024,2025,linear_regression,317.8330564671653
27,Minnesota,8,Colorado,2024,2025,linear_regression,316.4540070452335
19,Iowa,51,Virginia,2024,2025,linear_regression,316.0983269594506
19,Iowa,40,Oklahoma,2024,2025,linear_regression,315.68447989165793
10,Delaware,51,Virginia,2024,2025,linear_regression,315.2952752216417
31,Nebraska,38,North Dakota,2024,2025,linear_regression,314.29075792344327
34,New Jersey,19,Iowa,2024,2025,linear_regression,314.03952215943576
36,New York,41,Oregon,2024,2025,linear_regression,313.3155392911479
10,Delaware,39,Ohio,2024,2025,linear_regression,313.2317786661893
8,Colorado,38,North Dakota,2024,2025,linear_regression,313.0409642583689
34,New Jersey,44,Rhode Island,2024,2025,linear_regression,312.7879937804753
34,New Jersey,53,Washington,2024,2025,linear_regression,311.38550738728327
21,Kentucky,27,Minnesota,2024,2025,linear_regression,310.32455905119895
13,Georgia,53,Washington,2024,2025,linear_regression,309.76484983323695
8,Colorado,41,Oregon,2024,2025,linear_regression,309.734497428662
19,Iowa,53,Washington,2024,2025,linear_regression,307.65905259358067
36,New York,29,Missouri,2024,2025,linear_regression,306.9983564082052
50,Vermont,42,Pennsylvania,2024,2025,linear_regression,306.84554454244625
49,Utah,17,Illinois,2024,2025,linear_regression,305.7972942259291
34,New Jersey,45,South Carolina,2024,2025,linear_regression,305.75799230033147
27,Minnesota,37,North Carolina,2024,2025,linear_regression,305.6857873623089
45,South Carolina,27,Minnesota,2024,2025,linear_regression,305.56196077932674
45,South Carolina,40,Oklahoma,2024,2025,linear_regression,304.83033306868066
55,Wisconsin,16,Idaho,2024,2025,linear_regression,304.28852526806605
22,Louisiana,27,Minnesota,2024,2025,linear_regression,303.56915726576534
42,Pennsylvania,49,Utah,2024,2025,linear_regression,302.9675991744978
5,Arkansas,8,Colorado,2024,2025,linear_regression,302.3870501464792
13,Georgia,49,Utah,2024,2025,linear_regression,299.3546509523821
53,Washington,47,Tennessee,2024,2025,linear_regression,299.17761785158774
30,Montana,41,Oregon,2024,2025,linear_regression,299.16434991304374
46,South Dakota,48,Texas,2024,2025,linear_regression,298.76192588760966
16,Idaho,56,Wyoming,2024,2025,linear_regression,298.66590433264776
46,South Dakota,55,Wisconsin,2024,2025,linear_regression,297.6542228376738
38,North Dakota,40,Oklahoma,2024,2025,linear_regression,297.49420751819736
5,Arkansas,4,Arizona,2024,2025,linear_regression,295.70280501830393
48,Texas,16,Idaho,2024,2025,linear_regression,294.53813050158345
34,New Jersey,38,North Dakota,2024,2025,linear_regression,294.1596923045252
31,Nebraska,56,Wyoming,2024,2025,linear_regression,292.8412822640915
40,Oklahoma,34,New Jersey,2024,2025,linear_regression,291.7996952620404
24,Maryland,18,Indiana,2024,2025,linear_regression,291.2068581962397
19,Iowa,34,New Jersey,2024,2025,linear_regression,290.96670948546677
6,California,9,Connecticut,2024,2025,linear_regression,290.5586067216195
26,Michigan,24,Maryland,2024,2025,linear_regression,290.52647947132516
42,Pennsylvania,8,Colorado,2024,2025,linear_regression,289.71861476918133
12,Florida,41,Oregon,2024,2025,linear_regression,289.67832323532315
36,New York,1,Alabama,2024,2025,linear_regression,288.32275493399544
24,Maryland,47,Tennessee,2024,2025,linear_regression,288.12177286445103
18,Indiana,4,Arizona,2024,2025,linear_regression,287.9982925480752
37,North Carolina,53,Washington,2024,2025,linear_regression,287.69274373915005
5,Arkansas,31,Nebraska,2024,2025,linear_regression,286.898655525698
18,Indiana,40,Oklahoma,2024,2025,linear_regression,286.46861244663637
28,Mississippi,40,Oklahoma,2024,2025,linear_regression,286.3763299195328
26,Michigan,10,Delaware,2024,2025,linear_regression,285.85439445838995
55,Wisconsin,8,Colorado,2024,2025,linear_regression,285.4676343989993
42,Pennsylvania,44,Rhode Island,2024,2025,linear_regression,285.2363098087505
40,Oklahoma,36,New York,2024,2025,linear_regression,284.2044846346893
40,Oklahoma,4,Arizona,2024,2025,linear_regression,283.61957237438105
11,Washington DC,24,Maryland,2024,2025,linear_regression,282.39283286303623
33,New Hampshire,9,Connecticut,2024,2025,linear_regression,282.0180489673161
56,Wyoming,31,Nebraska,2024,2025,linear_regression,281.96179083767794
38,North Dakota,31,Nebraska,2024,2025,linear_regression,280.796992223675
39,Ohio,49,Utah,2024,2025,linear_regression,279.40182303856045
41,Oregon,30,Montana,2024,2025,linear_regression,279.3607460365861
18,Indiana,25,Massachusetts,2024,2025,linear_regression,279.2099763855934
27,Minnesota,4,Arizona,2024,2025,linear_regression,278.12782373138447
21,Kentucky,20,Kansas,2024,2025,linear_regression,277.22980020010783
33,New Hampshire,34,New Jersey,2024,2025,linear_regression,276.88721692684817
1,Alabama,34,New Jersey,2024,2025,linear_regression,276.59977650182947
23,Maine,50,Vermont,2024,2025,linear_regression,274.4198409908218
42,Pennsylvania,50,Vermont,2024,2025,linear_regression,274.18023004121426
13,Georgia,20,Kansas,2024,2025,linear_regression,273.75091677014217
45,South Carolina,54,West Virginia,2024,2025,linear_regression,273.34489352576975
38,North Dakota,21,Kentucky,2024,2025,linear_regression,272.55880774891307
27,Minnesota,1,Alabama,2024,2025,linear_regression,271.77933842635673
25,Massachusetts,12,Florida,2024,2025,linear_regression,271.72636679966706
42,Pennsylvania,53,Washington,2024,2025,linear_regression,271.2301232235159
29,Missouri,4,Arizona,2024,2025,linear_regression,270.8103478405838
16,Idaho,26,Michigan,2024,2025,linear_regression,268.90581392536984
49,Utah,26,Michigan,2024,2025,linear_regression,267.83500283372086
20,Kansas,34,New Jersey,2024,2025,linear_regression,267.3783386552392
40,Oklahoma,12,Florida,2024,2025,linear_regression,267.02781047173977
47,Tennessee,27,Minnesota,2024,2025,linear_regression,265.274572600538
29,Missouri,9,Connecticut,2024,2025,linear_regression,264.06368190273383
47,Tennessee,4,Arizona,2024,2025,linear_regression,263.57044305730517
13,Georgia,8,Colorado,2024,2025,linear_regression,263.23799398447284
33,New Hampshire,44,Rhode Island,2024,2025,linear_regression,263.2048430026761
55,Wisconsin,49,Utah,2024,2025,linear_regression,262.978134238017
16,Idaho,4,Arizona,2024,2025,linear_regression,262.57802406323935
53,Washington,12,Florida,2024,2025,linear_regression,262.47724747334024
55,Wisconsin,40,Oklahoma,2024,2025,linear_regression,262.0679841759135
44,Rhode Island,34,New Jersey,2024,2025,linear_regression,260.7541552100628
47,Tennessee,31,Nebraska,2024,2025,linear_regression,260.6490618021127
36,New York,16,Idaho,2024,2025,linear_regression,260.5871356899926
5,Arkansas,51,Virginia,2024,2025,linear_regression,260.0841327883943
19,Iowa,12,Florida,2024,2025,linear_regression,259.9777248519586
22,Louisiana,19,Iowa,2024,2025,linear_regression,259.9219187762008
36,New York,19,Iowa,2024,2025,linear_regression,259.89390867876705
37,North Carolina,10,Delaware,2024,2025,linear_regression,259.3933516392665
53,Washington,32,Nevada,2024,2025,linear_regression,258.6364311433943
53,Washington,39,Ohio,2024,2025,linear_regression,258.2720096225073
27,Minnesota,49,Utah,2024,2025,linear_regression,258.13906091769195
42,Pennsylvania,38,North Dakota,2024,2025,linear_regression,257.59792137796273
8,Colorado,16,Idaho,2024,2025,linear_regression,257.5549237107176
32,Nevada,26,Michigan,2024,2025,linear_regression,257.1944643898202
27,Minnesota,51,Virginia,2024,2025,linear_regression,256.4665687031753
8,Colorado,42,Pennsylvania,2024,2025,linear_regression,256.32516207683256
55,Wisconsin,4,Arizona,2024,2025,linear_regression,256.1548559590776
54,West Virginia,17,Illinois,2024,2025,linear_regression,255.9788692265994
6,California,56,Wyoming,2024,2025,linear_regression,253.9231162982146
34,New Jersey,8,Colorado,2024,2025,linear_regression,253.37290294092418
24,Maryland,55,Wisconsin,2024,2025,linear_regression,253.09431256238355
56,Wyoming,48,Texas,2024,2025,linear_regression,251.13868117744215
28,Mississippi,42,Pennsylvania,2024,2025,linear_regression,250.5747420110563
4,Arizona,41,Oregon,2024,2025,linear_regression,249.79082983598636
37,North Carolina,19,Iowa,2024,2025,linear_regression,249.58238941942312
12,Florida,19,Iowa,2024,2025,linear_regression,249.52811325300513
29,Missouri,24,Maryland,2024,2025,linear_regression,249.3061850543781
26,Michigan,49,Utah,2024,2025,linear_regression,248.08325422536967
51,Virginia,31,Nebraska,2024,2025,linear_regression,247.6005801863754
47,Tennessee,25,Massachusetts,2024,2025,linear_regression,246.80359462581328
41,Oregon,42,Pennsylvania,2024,2025,linear_regression,245.7173133888237
25,Massachusetts,51,Virginia,2024,2025,linear_regression,244.4829071409248
4,Arizona,42,Pennsylvania,2024,2025,linear_regression,244.43298155107004
41,Oregon,39,Ohio,2024,2025,linear_regression,243.73344388848773
29,Missouri,38,North Dakota,2024,2025,linear_regression,242.57259357571712
56,Wyoming,46,South Dakota,2024,2025,linear_regression,241.55580268707007
56,Wyoming,42,Pennsylvania,2024,2025,linear_regression,241.18650591953434
17,Illinois,49,Utah,2024,2025,linear_regression,241.05053161497648
42,Pennsylvania,28,Mississippi,2024,2025,linear_regression,239.99423429112386
28,Mississippi,55,Wisconsin,2024,2025,linear_regression,239.70578126022014
18,Indiana,9,Connecticut,2024,2025,linear_regression,238.53813040445903
38,North Dakota,20,Kansas,2024,2025,linear_regression,238.44002831207212
20,Kansas,36,New York,2024,2025,linear_regression,238.376784526027
4,Arizona,27,Minnesota,2024,2025,linear_regression,237.5733659626963
1,Alabama,25,Massachusetts,2024,2025,linear_regression,235.38678156505756
38,North Dakota,6,California,2024,2025,linear_regression,235.28109273631765
1,Alabama,4,Arizona,2024,2025,linear_regression,234.55100335094647
1,Alabama,20,Kansas,2024,2025,linear_regression,234.27236074939918
18,Indiana,8,Colorado,2024,2025,linear_regression,234.17998786714367
31,Nebraska,40,Oklahoma,2024,2025,linear_regression,234.15127734394827
45,South Carolina,25,Massachusetts,2024,2025,linear_regression,233.94674957385683
50,Vermont,9,Connecticut,2024,2025,linear_regression,233.739689930876
26,Michigan,41,Oregon,2024,2025,linear_regression,232.985931987217
53,Washington,36,New York,2024,2025,linear_regression,232.34187816548274
5,Arkansas,49,Utah,2024,2025,linear_regression,232.0805707222582
25,Massachusetts,37,North Carolina,2024,2025,linear_regression,231.18285178796685
25,Massachusetts,24,Maryland,2024,2025,linear_regression,229.76562940844173
41,Oregon,36,New York,2024,2025,linear_regression,229.3976974108392
36,New York,53,Washington,2024,2025,linear_regression,228.6454716287122
34,New Jersey,23,Maine,2024,2025,linear_regression,228.2417741182365
16,Idaho,13,Georgia,2024,2025,linear_regression,226.73916359205128
33,New Hampshire,42,Pennsylvania,2024,2025,linear_regression,226.46581764359235
31,Nebraska,12,Florida,2024,2025,linear_regression,226.35440411112876
9,Connecticut,17,Illinois,2024,2025,linear_regression,224.4091652719015
46,South Dakota,8,Colorado,2024,2025,linear_regression,223.35569680261565
31,Nebraska,42,Pennsylvania,2024,2025,linear_regression,221.96030264695153
37,North Carolina,22,Louisiana,2024,2025,linear_regression,221.8326179634759
45,South Carolina,41,Oregon,2024,2025,linear_regression,221.64954280099371
27,Minnesota,21,Kentucky,2024,2025,linear_regression,220.88101490154645
40,Oklahoma,1,Alabama,2024,2025,linear_regression,220.54409248431853
16,Idaho,12,Florida,2024,2025,linear_regression,220.44984956172271
21,Kentucky,22,Louisiana,2024,2025,linear_regression,220.1174420058919
16,Idaho,36,New York,2024,2025,linear_regression,219.78697365620357
8,Colorado,12,Florida,2024,2025,linear_regression,218.8586509007448
27,Minnesota,25,Massachusetts,2024,2025,linear_regression,218.69002866735573
20,Kansas,51,Virginia,2024,2025,linear_regression,218.68805206196805
18,Indiana,53,Washington,2024,2025,linear_regression,218.6683172508075
53,Washington,55,Wisconsin,2024,2025,linear_regression,217.39616184614493
30,Montana,46,South Dakota,2024,2025,linear_regression,216.21371639981456
55,Wisconsin,41,Oregon,2024,2025,linear_regression,216.01261172404566
34,New Jersey,31,Nebraska,2024,2025,linear_regression,215.76319674806524
4,Arizona,13,Georgia,2024,2025,linear_regression,215.73697334855652
47,Tennessee,8,Colorado,2024,2025,linear_regression,214.67700100807332
1,Alabama,27,Minnesota,2024,2025,linear_regression,213.3419398023252
37,North Carolina,40,Oklahoma,2024,2025,linear_regression,213.15136995972557
31,Nebraska,13,Georgia,2024,2025,linear_regression,213.11412371033148
55,Wisconsin,24,Maryland,2024,2025,linear_regression,212.39776933354793
49,Utah,42,Pennsylvania,2024,2025,linear_regression,212.13438827937517
44,Rhode Island,42,Pennsylvania,2024,2025,linear_regression,211.74491009487804
13,Georgia,38,North Dakota,2024,2025,linear_regression,211.70742655717916
17,Illinois,9,Connecticut,2024,2025,linear_regression,210.96183710453323
42,Pennsylvania,41,Oregon,2024,2025,linear_regression,210.9294569702717
17,Illinois,54,West Virginia,2024,2025,linear_regression,210.03384599048027
36,New York,28,Mississippi,2024,2025,linear_regression,209.81997688974704
53,Washington,34,New Jersey,2024,2025,linear_regression,209.5701923262514
37,North Carolina,9,Connecticut,2024,2025,linear_regression,208.68833880415278
38,North Dakota,42,Pennsylvania,2024,2025,linear_regression,208.56938631230707
56,Wyoming,16,Idaho,2024,2025,linear_regression,208.05073952266707
4,Arizona,36,New York,2024,2025,linear_regression,207.43384719040947
17,Illinois,32,Nevada,2024,2025,linear_regression,206.99975639488378
49,Utah,39,Ohio,2024,2025,linear_regression,206.36391283452855
26,Michigan,22,Louisiana,2024,2025,linear_regression,206.34186347785993
20,Kansas,37,North Carolina,2024,2025,linear_regression,205.17912024501535
1,Alabama,24,Maryland,2024,2025,linear_regression,204.5264790935338
20,Kansas,21,Kentucky,2024,2025,linear_regression,203.98754290687032
8,Colorado,51,Virginia,2024,2025,linear_regression,203.9524804960347
8,Colorado,19,Iowa,2024,2025,linear_regression,203.47034986644755
51,Virginia,5,Arkansas,2024,2025,linear_regression,203.36270016747667
41,Oregon,29,Missouri,2024,2025,linear_regression,203.27234673733568
12,Florida,27,Minnesota,2024,2025,linear_regression,202.63640591733417
37,North Carolina,20,Kansas,2024,2025,linear_regression,202.45596193179765
53,Washington,13,Georgia,2024,2025,linear_regression,202.34052674808356
50,Vermont,48,Texas,2024,2025,linear_regression,201.66859777854097
36,New York,8,Colorado,2024,2025,linear_regression,201.61472440958352
20,Kansas,38,North Dakota,2024,2025,linear_regression,201.29519983381033
25,Massachusetts,47,Tennessee,2024,2025,linear_regression,201.2306454302318
19,Iowa,45,South Carolina,2024,2025,linear_regression,201.1016919356353
45,South Carolina,53,Washington,2024,2025,linear_regression,200.3505940981351
40,Oklahoma,53,Washington,2024,2025,linear_regression,199.09401956963137
23,Maine,55,Wisconsin,2024,2025,linear_regression,199.0787857269428
25,Massachusetts,19,Iowa,2024,2025,linear_regression,198.77052547698958
38,North Dakota,13,Georgia,2024,2025,linear_regression,197.2665742381482
36,New York,40,Oklahoma,2024,2025,linear_regression,197.1387719362096
24,Maryland,1,Alabama,2024,2025,linear_regression,196.8834909334648
5,Arkansas,53,Washington,2024,2025,linear_regression,194.07548904540528
27,Minnesota,40,Oklahoma,2024,2025,linear_regression,194.0097296695392
48,Texas,10,Delaware,2024,2025,linear_regression,193.8114501322648
40,Oklahoma,35,New Mexico,2024,2025,linear_regression,193.50685837107343
41,Oregon,19,Iowa,2024,2025,linear_regression,193.34512129745653
4,Arizona,39,Ohio,2024,2025,linear_regression,192.70221050399775
39,Ohio,23,Maine,2024,2025,linear_regression,192.16308969637865
28,Mississippi,36,New York,2024,2025,linear_regression,191.83341867019845
16,Idaho,42,Pennsylvania,2024,2025,linear_regression,191.23098786555855
23,Maine,44,Rhode Island,2024,2025,linear_regression,190.95833413947815
8,Colorado,27,Minnesota,2024,2025,linear_regression,190.94823465130895
23,Maine,13,Georgia,2024,2025,linear_regression,190.84831803645676
22,Louisiana,20,Kansas,2024,2025,linear_regression,190.65845025199428
54,West Virginia,13,Georgia,2024,2025,linear_regression,190.64793928396463
13,Georgia,4,Arizona,2024,2025,linear_regression,190.20504407213923
42,Pennsylvania,4,Arizona,2024,2025,linear_regression,190.12382456861053
55,Wisconsin,32,Nevada,2024,2025,linear_regression,190.06815158047266
51,Virginia,4,Arizona,2024,2025,linear_regression,188.6767106827552
20,Kansas,53,Washington,2024,2025,linear_regression,187.23886931810597
36,New York,20,Kansas,2024,2025,linear_regression,187.04854410989165
39,Ohio,41,Oregon,2024,2025,linear_regression,186.9645912254678
12,Florida,5,Arkansas,2024,2025,linear_regression,186.2077253161297
48,Texas,54,West Virginia,2024,2025,linear_regression,185.24831975427392
53,Washington,19,Iowa,2024,2025,linear_regression,184.4204224594957
19,Iowa,1,Alabama,2024,2025,linear_regression,183.63455196747256
40,Oklahoma,41,Oregon,2024,2025,linear_regression,183.30796459247918
34,New Jersey,54,West Virginia,2024,2025,linear_regression,182.16175043502213
12,Florida,53,Washington,2024,2025,linear_regression,182.13674406985132
46,South Dakota,17,Illinois,2024,2025,linear_regression,182.04777482591817
22,Louisiana,55,Wisconsin,2024,2025,linear_regression,181.5285989316263
39,Ohio,33,New Hampshire,2024,2025,linear_regression,181.13509594345032
21,Kentucky,53,Washington,2024,2025,linear_regression,181.1039792677413
12,Florida,9,Connecticut,2024,2025,linear_regression,180.90807185559683
18,Indiana,49,Utah,2024,2025,linear_regression,180.60724181385456
44,Rhode Island,33,New Hampshire,2024,2025,linear_regression,180.530923906755
22,Louisiana,36,New York,2024,2025,linear_regression,180.32035864227814
34,New Jersey,4,Arizona,2024,2025,linear_regression,180.08960911054572
48,Texas,44,Rhode Island,2024,2025,linear_regression,179.66101889788808
18,Indiana,41,Oregon,2024,2025,linear_regression,178.97624320887493
24,Maryland,22,Louisiana,2024,2025,linear_regression,177.87485567777102
51,Virginia,20,Kansas,2024,2025,linear_regression,177.6584725121558
12,Florida,8,Colorado,2024,2025,linear_regression,177.44524004957384
49,Utah,18,Indiana,2024,2025,linear_regression,177.34165909381545
34,New Jersey,49,Utah,2024,2025,linear_regression,177.15579098987882
4,Arizona,51,Virginia,2024,2025,linear_regression,177.1445919633217
23,Maine,12,Florida,2024,2025,linear_regression,176.52889745960758
39,Ohio,46,South Dakota,2024,2025,linear_regression,175.81131578985372
8,Colorado,46,South Dakota,2024,2025,linear_regression,175.7094380025566
47,Tennessee,32,Nevada,2024,2025,linear_regression,175.27088501215763
31,Nebraska,37,North Carolina,2024,2025,linear_regression,175.1053230590313
25,Massachusetts,26,Michigan,2024,2025,linear_regression,174.8736625058446
5,Arkansas,27,Minnesota,2024,2025,linear_regression,174.82630101121256
