origin_state,origin_state_name,dest_state,dest_state_name,year,tons,value,tons_lag1,value_lag1,tons_growth,value_growth,distance_miles,cpi_pc1
32,Nevada,2,Alaska,2024,0.0,0.0,0.338886,0.485427,-1.0,-1.0,2190.1221954128914,2.954306666666666
32,Nevada,4,Arizona,2024,1127.314555,1505.252223,1162.091003,1510.252426,-0.029925752725236506,-0.0033108392437702703,406.1512745818062,2.954306666666666
32,Nevada,5,Arkansas,2024,5.809883,47.641059999999996,6.224804,47.505993,-0.06665607463303257,0.002843157072834987,1385.8143288236731,2.954306666666666
32,Nevada,6,California,2024,6067.817572999999,9709.656214,6451.074105,10100.554205,-0.05940972398735146,-0.03870064781262166,208.7424194516127,2.954306666666666
32,Nevada,8,Colorado,2024,372.034631,513.539374,389.28983,512.316492,-0.04432481321179134,0.00238696590700405,611.2761878207566,2.954306666666666
32,Nevada,9,Connecticut,2024,2.938406,40.217987,2.990773,40.373004,-0.017509520114030664,-0.003839620158064058,2332.8808466673077,2.954306666666666
32,Nevada,10,Delaware,2024,0.74139,30.824977,0.772312,31.194032000000004,-0.0400382228943743,-0.011830948945618924,2215.917764001485,2.954306666666666
32,Nevada,11,Washington DC,2024,1.063985,3.053038,1.048167,3.047685,0.01509110666525457,0.001756415115079131,2142.7603385810467,2.954306666666666
32,Nevada,12,Florida,2024,141.374011,734.693456,143.219844,740.041459,-0.012888109276253638,-0.007226626204465204,2162.487743009385,2.954306666666666
32,Nevada,13,Georgia,2024,42.300204,400.387772,43.967934,406.697579,-0.03793059733031802,-0.015514739516066887,1899.9514964005134,2.954306666666666
32,Nevada,16,Idaho,2024,175.433376,296.295088,188.37968,297.631079,-0.06872452485321133,-0.004488748300374836,429.3836295263821,2.954306666666666
32,Nevada,17,Illinois,2024,69.689972,286.000127,71.96068700000001,286.325289,-0.031554937767617613,-0.001135638424169992,1502.461438413545,2.954306666666666
32,Nevada,18,Indiana,2024,13.435992,98.347527,14.131889000000001,97.993666,-0.049243027595249324,0.0036110599229953787,1647.7693230854723,2.954306666666666
32,Nevada,19,Iowa,2024,35.686637,103.65341599999999,39.140425,104.98299300000001,-0.08824094270821033,-0.012664689413074883,1268.0395024285126,2.954306666666666
32,Nevada,20,Kansas,2024,20.470444,184.74339,20.931208,184.424938,-0.022013254084523027,0.0017267296031299613,1010.9271109404543,2.954306666666666
32,Nevada,21,Kentucky,2024,3.662604,38.056444,4.086576,39.137562,-0.10374748934070968,-0.02762353975957939,1756.855054419165,2.954306666666666
32,Nevada,22,Louisiana,2024,25.740737000000003,62.120367,26.015982,64.166961,-0.01057984280585673,-0.031894825126594334,1509.714856406267,2.954306666666666
32,Nevada,23,Maine,2024,1.090253,4.663061,1.480032,7.485462,-0.2633584949514606,-0.3770510090091968,2472.332055068771,2.954306666666666
32,Nevada,24,Maryland,2024,37.784711,148.82835400000002,38.0557,149.521941,-0.007120851804066149,-0.0046386971394384155,2151.8836100289363,2.954306666666666
32,Nevada,25,Massachusetts,2024,10.775017,105.622216,11.702712,103.466072,-0.0792717961443467,0.020839140389904795,2370.8379185070553,2.954306666666666
32,Nevada,26,Michigan,2024,179.585175,545.825952,329.754397,580.188593,-0.4553971785249614,-0.05922667459268704,1723.2103611089187,2.954306666666666
32,Nevada,27,Minnesota,2024,28.1069,116.03709,31.695691999999998,115.438029,-0.11322649147398323,0.005189459705692013,1283.8875462556966,2.954306666666666
32,Nevada,28,Mississippi,2024,9.370021,98.24219599999999,9.640797,101.047933,-0.02808647459333494,-0.027766396765384678,1582.7071819750668,2.954306666666666
32,Nevada,29,Missouri,2024,33.29764,120.222291,36.064101,121.328766,-0.0767095511406204,-0.009119642739958331,1339.7489625617504,2.954306666666666
32,Nevada,30,Montana,2024,106.60019,387.51193,105.80174,423.484713,0.007546662276064671,-0.08494470259662004,681.8771452339154,2.954306666666666
32,Nevada,31,Nebraska,2024,20.489374,53.985142,23.542331,53.955415,-0.1296794697177607,0.0005509548948886997,1015.8720793636495,2.954306666666666
32,Nevada,32,Nevada,2024,52374.143993,26870.729672,61326.445978,26741.120507,-0.1459778378191281,0.004846811298205473,0.0,2.954306666666666
32,Nevada,33,New Hampshire,2024,3.208254,88.652499,3.251336,89.319782,-0.013250553003442161,-0.007470719084379288,2374.127668036184,2.954306666666666
32,Nevada,34,New Jersey,2024,8.741842,96.211523,8.957837999999999,97.10657,-0.024112514649181953,-0.009217162134343796,2255.9958736630124,2.954306666666666
32,Nevada,35,New Mexico,2024,25.101404,107.228503,25.504507,106.928154,-0.01580516729847009,0.0028088860488510543,645.8820904127988,2.954306666666666
32,Nevada,36,New York,2024,41.21146,204.89352,34.861434,195.409608,0.18215045313397032,0.04853349892600984,2214.6707856183407,2.954306666666666
32,Nevada,37,North Carolina,2024,20.779871,150.329286,20.724144,150.76727300000002,0.002688989229181238,-0.002905053539039742,2048.7071024277598,2.954306666666666
32,Nevada,38,North Dakota,2024,32.04534099999999,56.390865,34.194716,74.41612,-0.06285693380228706,-0.2422224512645917,1045.8953295872725,2.954306666666666
32,Nevada,39,Ohio,2024,81.502766,414.837361,80.967456,414.33324,0.006611421754439161,0.0012167042161521915,1827.689296685985,2.954306666666666
32,Nevada,40,Oklahoma,2024,21.787773,176.64230700000002,22.3841,178.088456,-0.026640651176504694,-0.008120397203061782,1124.9883468848425,2.954306666666666
32,Nevada,41,Oregon,2024,394.269957,662.677509,439.516085,660.07345,-0.10294532906571553,0.0039451048970383625,503.12228663064855,2.954306666666666
